datetimestamp,gameid,x_cord,y_cord,points,direction,speed
2019-02-20 13:14:28,21,83,43,790,229,7
2019-10-24 20:25:41,90,76,80,43,39,1
2019-03-24 17:35:01,60,69,71,132,145,9
2019-10-25 03:37:45,64,81,86,580,57,1
2019-01-14 10:51:39,1,21,63,864,310,3
2019-12-23 05:05:02,29,92,67,28,18,5
2019-09-09 16:54:44,23,59,27,894,308,2
2019-02-16 08:23:30,22,91,65,818,239,7
2019-11-02 05:02:24,98,78,59,862,194,2
2019-11-24 00:43:02,13,86,92,456,130,0
2019-05-10 18:23:39,36,81,94,722,349,4
2019-04-27 13:24:43,89,60,61,713,197,9
2019-12-14 04:20:08,79,76,93,895,291,6
2019-09-08 22:25:10,74,92,26,238,13,8
2019-10-26 02:16:41,45,70,7,861,337,9
2019-10-12 21:43:09,18,53,76,922,157,4
2019-10-03 23:20:42,76,48,69,779,304,9
2019-01-21 23:54:55,34,46,90,454,324,8
2019-06-22 11:12:28,28,88,84,924,162,1
2019-02-02 11:14:20,22,56,95,675,91,7
2019-08-31 15:04:51,75,86,78,580,223,8
2019-08-20 10:30:18,47,79,56,350,180,8
2019-02-19 07:48:54,78,52,62,777,137,2
2019-12-27 11:35:46,82,75,77,729,203,3
2019-04-25 05:09:56,71,67,61,997,261,3
2019-02-21 11:48:58,87,69,49,399,102,3
2019-02-14 16:56:01,72,76,76,350,14,4
2019-03-29 17:59:17,1,68,92,702,243,6
2019-04-07 08:47:50,63,89,73,319,174,4
2019-01-21 23:13:01,64,60,58,190,115,1
2019-02-16 16:09:47,20,39,60,190,89,1
2019-07-08 10:05:45,85,68,96,82,97,1
2019-04-27 14:56:53,43,87,82,187,12,8
2019-03-11 16:11:57,37,59,50,83,350,8
2019-05-25 08:29:50,93,90,98,197,193,2
2019-03-28 06:31:48,3,82,19,75,18,9
2019-05-15 10:33:42,4,55,82,447,82,3
2019-08-05 20:33:32,90,33,70,441,6,0
2019-11-14 21:55:38,92,37,98,398,253,6
2019-04-12 23:26:04,51,60,30,647,292,2
2019-09-15 04:51:27,55,73,26,588,329,0
2019-05-09 16:12:38,4,67,7,220,223,9
2019-02-15 02:59:30,25,91,93,107,188,3
2019-01-31 15:18:10,5,75,29,335,337,8
2019-05-22 18:14:25,34,46,87,602,220,2
2019-04-25 07:51:14,36,70,87,316,7,0
2019-01-24 03:08:20,75,58,60,457,239,8
2019-10-08 10:29:02,86,72,54,277,264,8
2019-06-08 19:41:08,80,68,94,946,270,7
2019-06-29 12:14:21,64,43,58,880,26,6
2019-07-13 08:29:31,85,47,72,704,211,5
2019-12-12 20:02:53,13,84,37,598,264,3
2019-06-26 10:58:01,98,79,96,382,45,4
2019-10-09 15:10:10,38,48,43,10,112,9
2019-06-22 06:31:13,22,68,69,657,55,4
2019-07-15 09:55:23,0,88,93,640,232,0
2019-04-18 10:49:50,92,80,90,901,47,0
2019-10-30 04:56:36,34,59,68,498,235,1
2019-10-12 08:27:42,41,59,10,965,197,1
2019-07-21 22:41:48,39,51,92,451,63,5
2019-06-04 11:54:01,97,34,24,523,153,3
2019-07-11 09:08:11,92,67,88,117,251,4
2019-05-25 03:17:27,6,60,30,679,17,5
2019-06-11 02:28:29,5,94,68,410,210,7
2019-11-20 11:48:49,76,36,96,656,196,9
2019-01-26 19:04:23,41,62,35,869,183,3
2019-04-02 00:33:45,15,77,63,660,328,4
2019-01-05 07:25:41,7,88,94,414,17,6
2019-12-08 01:55:00,53,93,54,826,353,6
2019-11-04 11:14:25,61,50,49,414,180,3
2019-11-18 21:36:29,24,72,42,598,177,5
2019-05-15 05:02:42,28,63,84,359,217,4
2019-01-15 16:02:21,88,85,81,124,152,2
2019-09-22 21:19:55,87,65,90,676,358,6
2019-04-16 18:26:28,90,49,61,446,79,3
2019-12-05 15:43:39,84,60,91,763,104,5
2019-06-03 22:56:48,85,66,84,26,276,3
2019-12-01 06:49:58,16,78,94,272,195,1
2019-12-19 18:23:50,39,37,84,627,119,1
2019-02-11 07:54:52,2,77,88,678,300,8
2019-03-05 13:07:05,91,45,20,78,338,8
2019-09-15 22:04:29,20,79,80,958,260,7
2019-05-18 22:44:51,3,51,50,871,174,3
2019-07-09 13:31:42,99,71,93,522,332,2
2019-06-08 18:01:08,94,40,56,234,333,9
2019-03-31 10:14:01,19,73,82,752,210,2
2019-05-01 05:11:44,82,51,33,570,203,5
2019-01-10 20:06:52,71,87,41,699,5,3
2019-06-04 14:16:37,12,82,81,984,307,0
2019-03-25 21:47:52,80,63,43,488,144,9
2019-02-09 18:38:31,55,87,81,466,148,7
2019-07-09 17:52:00,69,16,94,144,127,0
2019-04-05 11:46:53,39,35,20,924,217,8
2019-03-30 22:51:52,18,71,90,192,342,1
2019-09-20 00:46:34,32,93,46,818,290,4
2019-02-06 16:18:39,78,77,87,553,70,4
2019-10-12 08:14:23,49,48,78,654,74,1
2019-06-28 13:25:59,16,91,67,696,219,5
2019-12-17 03:22:15,4,6,35,573,162,5
2019-05-22 19:03:37,14,90,66,426,294,1
2019-03-23 18:24:43,46,55,39,346,34,7
2019-10-22 16:27:28,32,41,22,66,295,6
2019-09-09 23:04:42,94,40,68,424,32,3
2019-10-20 09:25:54,26,19,35,301,167,6
2019-02-02 09:54:32,29,79,39,141,57,3
2019-08-16 09:05:15,43,81,45,502,295,3
2019-08-30 14:43:43,91,38,25,385,333,6
2019-12-04 00:51:11,80,10,57,323,129,3
2019-06-21 01:42:42,21,64,74,77,193,5
2019-02-12 01:38:49,67,66,89,333,35,7
2019-10-25 05:41:32,71,94,70,619,106,0
2019-08-25 02:58:24,29,62,71,970,245,6
2019-02-28 02:48:58,59,34,44,52,227,3
2019-09-03 15:42:09,68,45,49,198,29,6
2019-05-24 00:45:42,40,41,76,851,165,8
2019-08-03 14:08:09,53,90,72,681,142,2
2019-03-12 09:29:12,53,82,57,474,337,2
2019-03-12 06:28:11,32,60,80,438,164,1
2019-01-30 11:43:20,40,61,75,786,93,8
2019-03-25 10:44:05,49,31,39,554,220,9
2019-02-04 09:21:06,9,74,82,527,347,7
2019-02-04 12:17:59,67,53,64,260,284,8
2019-10-30 05:57:58,55,47,68,763,32,4
2019-09-30 21:01:49,28,67,18,698,263,2
2019-07-04 10:56:03,94,86,81,29,136,8
2019-07-01 21:18:46,6,92,51,209,101,1
2019-03-06 15:32:53,7,26,66,169,63,1
2019-04-21 07:30:24,39,47,42,812,325,7
2019-12-30 05:24:43,71,42,49,976,261,2
2019-08-16 21:37:05,52,63,56,267,58,4
2019-11-09 03:05:34,35,57,89,879,148,5
2019-06-23 20:29:35,80,77,39,18,258,6
2019-05-31 20:14:38,61,76,39,740,158,4
2019-04-19 11:48:38,79,35,54,764,302,9
2019-04-07 15:50:05,87,46,71,645,138,2
2019-11-11 10:54:58,53,49,38,299,314,1
2019-11-20 23:07:26,37,72,89,536,89,6
2019-03-16 14:23:15,47,51,63,957,106,6
2019-07-21 23:48:57,22,47,79,356,132,0
2019-11-20 19:34:05,58,62,47,190,122,9
2019-01-10 05:42:18,59,25,77,252,206,8
2019-07-12 22:11:14,80,65,81,412,81,7
2019-01-09 22:02:09,76,48,53,114,16,7
2019-12-13 05:46:05,61,54,94,162,258,8
2019-01-11 10:36:03,7,77,92,673,357,4
2019-12-07 14:50:50,61,49,85,693,79,4
2019-01-03 21:01:04,0,81,96,555,47,1
2019-09-17 02:40:01,21,54,64,349,350,1
2019-03-16 00:32:37,43,51,75,168,213,3
2019-12-11 09:58:36,45,19,21,489,114,6
2019-11-13 22:47:45,28,39,81,445,278,9
2019-11-27 15:45:21,79,27,87,146,57,9
2019-05-28 19:21:08,21,12,88,814,66,0
2019-06-03 13:28:34,43,50,25,462,21,0
2019-02-06 12:02:10,96,87,79,475,13,7
2019-01-09 08:10:32,33,29,39,887,125,0
2019-04-05 12:58:06,71,82,46,148,218,0
2019-03-14 03:52:20,35,53,80,227,86,0
2019-01-14 03:20:43,94,52,79,790,327,6
2019-03-23 09:16:20,75,89,80,658,245,1
2019-09-27 11:09:43,64,70,33,931,144,8
2019-08-13 20:17:13,0,40,54,723,153,6
2019-07-10 20:06:39,28,21,56,231,187,5
2019-08-17 22:18:55,49,76,48,481,340,1
2019-02-18 09:03:49,83,86,43,836,299,9
2019-05-01 00:37:01,78,71,87,220,201,1
2019-11-01 22:31:38,20,43,18,693,306,0
2019-08-16 19:06:52,54,93,89,379,36,6
2019-06-11 22:26:12,18,85,89,998,150,5
2019-08-07 13:55:34,70,43,98,524,46,5
2019-07-29 04:04:06,31,85,87,341,87,6
2019-05-02 05:33:50,4,56,95,909,185,2
2019-12-07 11:11:27,3,69,93,826,82,4
2019-07-18 07:00:38,75,80,82,571,24,4
2019-09-02 05:52:10,47,86,88,359,195,3
2019-10-08 01:33:12,69,45,43,472,190,6
2019-08-03 17:44:47,43,9,35,81,275,0
2019-12-13 17:30:35,25,65,69,411,122,2
2019-08-07 11:24:16,82,26,70,883,231,8
2019-08-13 09:30:01,16,96,83,974,281,2
2019-03-15 10:41:39,14,7,76,785,260,3
2019-10-06 11:50:16,4,87,72,454,84,3
2019-04-09 06:58:55,38,70,50,354,206,2
2019-04-08 04:29:39,81,53,17,134,167,5
2019-09-04 02:09:42,4,58,80,264,133,4
2019-08-20 17:46:53,6,95,85,327,113,2
2019-11-26 17:34:07,66,89,88,53,49,2
2019-03-31 07:19:39,92,86,73,579,57,9
2019-01-03 11:59:23,64,85,46,651,23,1
2019-04-24 09:00:11,15,75,89,769,350,1
2019-05-25 12:41:17,21,84,98,684,7,7
2019-04-10 21:28:20,3,75,75,850,269,8
2019-03-17 06:27:24,99,69,64,804,342,3
2019-11-29 16:07:29,68,64,56,810,164,2
2019-10-11 00:04:50,20,61,82,768,294,6
2019-02-21 13:29:18,38,87,89,914,74,2
2019-11-13 03:11:17,19,87,85,852,196,6
2019-04-13 08:30:28,96,37,78,588,220,8
2019-11-18 02:07:33,7,88,36,422,262,9
2019-06-23 01:44:38,35,83,28,772,276,3
2019-06-05 17:46:33,11,84,62,761,43,5
2019-02-13 20:14:43,90,44,25,686,63,4
2019-04-18 20:13:02,94,87,40,36,72,3
2019-03-18 06:39:43,92,75,61,966,323,8
2019-05-03 19:09:10,28,65,62,916,294,5
2019-12-16 10:00:01,8,56,81,238,174,6
2019-09-27 14:22:58,22,79,30,575,12,7
2019-02-03 12:12:40,9,72,64,698,69,8
2019-04-03 16:06:10,38,91,65,2,174,7
2019-01-26 16:43:12,57,90,15,750,24,7
2019-08-15 04:25:00,23,76,83,894,168,3
2019-05-27 11:37:59,34,88,56,240,151,3
2019-10-23 15:15:49,45,15,75,999,189,2
2019-09-27 13:03:54,34,50,46,553,92,4
2019-01-19 07:50:13,11,45,89,871,215,2
2019-01-03 14:02:38,30,51,74,878,131,8
2019-11-16 06:30:04,26,83,14,941,238,9
2019-01-21 10:18:09,89,90,16,130,112,6
2019-11-17 02:12:43,61,65,45,841,228,7
2019-11-07 03:47:59,53,94,79,778,293,4
2019-05-02 20:12:13,53,71,18,625,257,9
2019-05-10 23:39:14,94,24,68,460,211,7
2019-05-14 15:08:20,19,82,64,809,15,7
2019-03-06 14:04:37,16,88,9,202,142,1
2019-08-16 11:40:36,84,77,97,462,49,9
2019-10-30 16:57:06,20,68,59,90,302,2
2019-12-24 16:26:29,5,18,44,176,82,7
2019-01-17 01:35:57,35,44,77,161,151,6
2019-07-30 13:38:11,1,58,82,736,348,4
2019-05-08 17:09:29,46,78,85,282,189,1
2019-08-12 08:14:27,73,80,81,446,225,1
2019-05-19 21:02:50,47,74,32,455,358,4
2019-07-06 10:45:45,63,79,62,778,50,2
2019-06-05 15:58:34,18,23,73,517,133,4
2019-05-26 23:31:42,52,47,79,231,223,9
2019-02-26 23:27:05,97,89,74,926,274,6
2019-09-17 08:49:46,98,91,37,449,293,1
2019-03-25 21:33:59,69,78,64,42,345,5
2019-08-24 17:22:24,50,70,29,580,303,9
2019-06-04 21:16:41,73,61,63,758,161,1
2019-07-17 03:03:47,11,63,94,892,312,5
2019-01-30 01:46:13,1,68,91,173,156,3
2019-07-09 07:29:57,19,50,95,963,258,3
2019-09-02 22:38:03,20,92,92,706,279,1
2019-02-05 23:02:10,59,89,94,505,103,6
2019-09-20 23:38:47,60,52,54,529,123,0
2019-05-28 06:51:38,80,52,71,607,8,9
2019-06-15 04:51:37,87,58,77,788,14,3
2019-06-13 02:18:55,43,59,61,220,260,4
2019-03-21 22:14:45,92,18,65,324,263,2
2019-07-17 22:32:34,48,80,53,952,336,7
2019-05-09 22:34:59,16,43,38,674,106,8
2019-03-16 02:00:18,46,26,68,604,82,1
2019-02-15 01:53:33,70,92,89,396,359,7
2019-08-09 16:28:36,89,34,90,179,249,7
2019-03-07 04:21:28,29,94,51,611,86,6
2019-03-30 14:13:41,96,83,92,662,57,5
2019-07-21 08:46:27,95,76,93,361,151,9
2019-10-19 00:57:06,63,41,33,900,49,4
2019-05-20 01:27:35,9,95,34,858,187,0
2019-04-14 02:09:26,38,61,9,293,78,1
2019-09-17 20:18:02,82,70,70,838,180,2
2019-09-03 22:33:44,17,39,90,571,70,6
2019-02-04 03:22:39,63,45,56,490,142,4
2019-12-18 01:18:51,16,82,42,494,0,6
2019-04-17 03:01:53,5,75,96,716,277,2
2019-11-02 02:35:24,54,34,92,111,327,2
2019-10-17 22:03:04,22,72,70,342,351,2
2019-12-01 12:44:49,47,81,80,991,207,3
2019-08-19 12:18:03,99,57,69,354,225,0
2019-06-13 08:27:47,97,96,52,330,15,4
2019-11-06 22:32:06,88,47,65,363,69,3
2019-05-27 15:06:22,70,74,56,110,100,9
2019-08-20 11:57:31,93,66,64,701,15,6
2019-10-14 21:28:58,96,62,96,732,167,9
2019-05-03 10:38:29,63,43,81,561,37,9
2019-10-10 04:15:43,57,27,72,525,276,5
2019-03-11 00:07:41,65,85,45,339,202,0
2019-06-08 21:58:05,68,25,63,494,269,8
2019-05-08 18:24:24,57,15,70,586,175,1
2019-07-01 10:30:07,94,77,96,380,283,7
2019-01-10 20:44:27,21,67,90,469,230,0
2019-05-16 07:46:11,36,59,82,765,123,4
2019-12-14 10:02:27,30,29,80,451,155,1
2019-11-20 09:57:38,26,50,77,213,349,2
2019-12-17 09:31:57,96,16,70,253,250,2
2019-12-03 07:46:37,82,96,86,371,292,9
2019-05-06 12:12:22,97,72,40,666,282,2
2019-03-10 02:41:19,19,71,97,882,5,2
2019-10-26 06:47:10,97,15,65,332,23,5
2019-08-30 19:02:34,67,86,26,447,168,1
2019-08-12 18:14:30,91,76,40,656,24,9
2019-06-30 09:44:58,29,89,14,450,56,5
2019-05-31 17:53:22,80,49,60,827,79,2
2019-11-30 05:07:56,39,69,97,84,149,1
2019-06-06 20:21:18,23,36,85,674,203,5
2019-04-29 10:43:58,93,70,58,281,272,3
2019-07-31 17:26:44,98,86,90,650,202,4
2019-04-11 07:08:18,11,81,97,754,23,1
2019-02-03 16:08:54,98,59,64,818,10,7
2019-12-14 15:26:26,42,63,66,908,105,7
2019-01-20 07:28:53,65,31,43,862,60,3
2019-11-16 08:28:10,27,25,18,485,334,7
2019-05-28 17:25:05,73,47,29,209,320,1
2019-03-16 22:34:06,7,58,76,379,126,1
2019-08-06 09:03:23,91,55,54,20,261,9
2019-12-04 08:41:37,26,68,88,438,177,3
2019-03-09 11:01:18,64,87,89,801,71,8
2019-01-31 00:54:44,98,68,92,530,194,9
2019-03-24 13:17:09,23,31,48,252,154,6
2019-03-22 22:34:33,55,92,79,796,198,1
2019-07-27 04:27:08,59,77,83,316,268,1
2019-03-12 09:22:39,68,70,89,136,110,0
2019-01-02 17:26:38,47,63,97,613,53,5
2019-09-11 21:47:01,83,44,55,951,353,5
2019-10-24 00:39:33,51,83,21,274,118,6
2019-07-05 01:03:01,75,72,93,87,107,6
2019-05-26 12:42:52,0,44,8,41,257,9
2019-06-02 19:51:09,25,52,37,910,150,5
2019-03-18 13:05:18,94,29,17,394,292,6
2019-07-11 18:47:02,21,63,85,739,146,5
2019-02-23 18:14:27,99,80,69,780,162,8
2019-10-03 00:59:17,73,9,86,466,201,1
2019-12-30 14:42:40,50,66,74,118,125,5
2019-01-31 06:53:19,47,64,98,154,195,6
2019-11-30 09:39:31,82,59,86,224,117,2
2019-03-15 01:07:08,25,90,86,337,162,5
2019-06-13 20:44:41,45,89,76,580,23,4
2019-11-02 22:28:16,84,37,86,564,130,0
2019-08-23 18:15:06,20,71,59,572,57,2
2019-01-31 07:08:59,81,94,84,864,183,5
2019-01-08 22:31:38,32,75,66,84,235,6
2019-03-11 13:58:14,13,81,71,264,88,8
2019-06-14 09:30:24,38,84,75,828,187,1
2019-11-05 10:40:55,35,81,39,945,85,6
2019-03-26 14:15:45,91,19,82,826,18,6
2019-01-30 00:01:41,99,81,94,41,45,6
2019-06-17 22:15:46,31,80,73,952,227,8
2019-12-16 10:23:33,62,41,92,920,259,0
2019-04-28 04:51:14,53,89,87,483,147,9
2019-10-08 16:47:04,65,54,86,84,331,3
2019-01-22 00:11:13,87,84,76,349,121,4
2019-02-14 06:51:30,98,40,54,148,239,5
2019-12-16 13:42:36,5,88,82,270,266,9
2019-07-02 22:47:55,3,56,90,168,316,6
2019-02-28 21:56:32,97,55,32,555,16,3
2019-04-05 12:54:01,2,73,71,983,9,8
2019-08-14 01:58:49,97,84,63,786,99,1
2019-08-17 05:04:07,84,79,81,215,359,7
2019-03-28 14:37:36,46,62,29,729,151,0
2019-11-16 14:38:20,21,66,73,951,251,0
2019-08-08 11:07:01,86,36,48,754,108,6
2019-10-25 03:56:53,31,75,98,987,162,6
2019-02-25 05:39:54,97,69,84,360,134,2
2019-12-06 17:58:27,95,78,43,215,334,1
2019-03-08 22:41:29,98,63,64,347,2,6
2019-09-14 08:01:29,12,70,62,130,259,6
2019-06-03 20:34:10,32,57,78,528,2,4
2019-10-11 22:57:16,14,56,48,92,352,4
2019-05-15 03:26:40,79,39,26,537,130,5
2019-09-25 00:31:19,50,12,48,769,102,7
2019-07-02 03:08:07,62,60,49,601,163,2
2019-05-10 15:09:57,52,81,64,689,84,8
2019-03-29 11:48:17,16,65,54,29,150,6
2019-03-03 15:10:55,29,51,79,410,52,8
2019-09-25 06:30:56,16,45,63,871,210,1
2019-06-05 20:50:08,75,63,60,372,255,6
2019-05-29 23:39:37,37,70,65,574,254,5
2019-12-18 04:50:52,24,62,70,547,212,9
2019-05-28 15:28:39,34,90,86,135,308,5
2019-02-21 19:31:34,43,81,60,401,234,1
2019-02-26 16:09:15,38,13,82,396,71,0
2019-12-31 06:44:35,99,67,92,166,277,9
2019-04-23 02:08:50,62,64,91,836,133,7
2019-07-26 21:05:36,72,80,32,798,288,2
2019-06-04 17:14:52,95,64,92,7,24,4
2019-04-12 06:24:16,74,68,36,467,225,5
2019-02-20 00:09:26,67,67,81,285,102,6
2019-11-05 09:07:24,24,64,60,351,192,6
2019-05-11 04:36:21,66,60,52,507,213,6
2019-03-08 05:03:58,95,72,24,946,208,8
2019-05-17 08:09:02,13,86,52,500,104,9
2019-12-13 14:25:38,86,82,21,673,11,0
2019-06-17 10:32:01,79,74,95,305,199,6
2019-04-16 18:48:41,76,19,88,705,20,6
2019-06-14 19:53:20,90,62,30,42,243,2
2019-03-06 08:30:53,46,72,81,845,211,6
2019-06-17 19:41:08,74,53,67,476,84,3
2019-03-17 09:58:09,71,95,75,252,178,5
2019-04-24 06:50:02,84,43,71,15,140,6
2019-03-28 19:51:49,39,90,23,577,194,6
2019-11-06 09:56:52,27,86,83,618,43,1
2019-07-02 13:48:01,5,73,35,692,97,8
2019-02-25 10:53:35,98,41,67,218,33,5
2019-02-12 05:45:51,24,53,39,460,312,6
2019-12-09 09:33:08,19,85,56,861,114,3
2019-11-05 12:26:40,82,48,54,521,216,3
2019-03-22 23:42:19,5,96,27,384,272,3
2019-07-29 08:50:39,81,91,89,270,347,5
2019-03-05 07:11:31,25,69,81,235,294,3
2019-09-16 18:21:17,21,84,71,910,27,6
2019-06-30 05:20:33,82,89,81,720,158,7
2019-06-19 15:21:40,4,57,66,761,142,7
2019-01-06 13:56:42,62,6,51,506,134,4
2019-07-26 16:32:35,85,63,85,851,325,2
2019-02-15 15:14:21,26,38,91,94,333,4
2019-06-23 00:36:37,93,86,66,196,110,9
2019-12-24 20:27:30,84,90,78,485,174,5
2019-12-04 10:16:27,78,83,54,831,208,9
2019-08-15 22:18:01,83,45,67,629,131,7
2019-11-04 03:06:16,49,78,83,96,308,0
2019-03-31 02:01:59,39,72,17,347,254,7
2019-11-28 11:18:20,32,94,66,935,205,3
2019-08-27 11:52:23,5,45,96,477,355,2
2019-05-25 22:59:35,54,86,79,630,326,8
2019-02-17 12:29:12,68,27,63,74,80,1
2019-06-01 16:23:52,92,67,74,855,63,5
2019-02-10 11:53:36,13,72,83,825,101,7
2019-09-05 19:30:28,63,35,83,853,59,7
2019-11-18 19:48:15,47,33,33,568,151,2
2019-09-30 10:05:42,6,59,87,924,323,6
2019-07-24 22:39:55,89,71,81,62,34,4
2019-12-29 17:28:07,61,58,81,986,356,2
2019-03-05 11:14:57,46,91,73,331,121,2
2019-06-05 07:09:44,56,17,72,92,85,6
2019-09-30 08:55:23,82,47,87,394,205,9
2019-08-03 18:31:52,45,69,49,888,308,5
2019-07-13 04:38:31,9,63,98,303,308,6
2019-06-22 09:40:00,85,43,41,109,217,3
2019-05-17 21:00:20,3,67,22,400,68,9
2019-03-23 20:42:06,18,77,74,457,60,0
2019-05-30 19:29:06,46,36,87,879,36,5
2019-03-01 04:28:46,48,70,89,777,92,9
2019-09-23 20:04:30,75,74,73,590,146,1
2019-01-12 06:46:16,84,9,80,576,173,1
2019-02-16 11:27:46,92,66,33,526,288,9
2019-01-27 07:14:17,10,25,17,425,196,8
2019-06-28 03:41:52,60,72,94,13,174,0
2019-01-22 11:33:45,96,75,21,516,136,9
2019-02-01 10:20:24,73,65,59,730,290,8
2019-06-07 21:48:32,15,82,54,786,225,3
2019-12-26 22:25:31,63,45,85,273,285,1
2019-07-21 06:37:18,71,55,52,229,106,0
2019-12-25 01:58:48,21,61,67,137,341,4
2019-03-21 12:13:09,53,63,85,889,188,1
2019-08-29 12:18:31,77,78,52,688,197,6
2019-04-12 08:39:53,98,35,84,210,55,4
2019-09-06 14:54:12,4,43,65,168,106,2
2019-06-07 02:20:53,82,80,97,775,296,7
2019-03-15 22:20:00,23,21,93,716,93,9
2019-01-01 22:58:44,12,69,81,849,254,1
2019-10-20 03:06:24,82,96,93,755,174,7
2019-10-22 12:23:03,98,60,21,314,20,4
2019-08-10 07:15:17,89,76,70,220,15,9
2019-09-28 14:48:03,22,83,95,781,286,4
2019-07-15 15:30:40,37,71,88,240,274,2
2019-11-08 05:42:38,59,47,44,246,22,8
2019-05-14 13:15:00,85,61,44,667,66,7
2019-09-01 04:36:49,25,50,87,637,258,2
2019-07-05 23:15:28,20,25,85,569,186,2
2019-12-07 01:25:28,62,90,89,691,12,0
2019-06-14 00:26:15,41,80,83,675,19,1
2019-09-17 16:17:08,8,76,47,293,111,6
2019-07-23 21:23:45,32,89,74,798,151,6
2019-05-02 20:47:09,21,77,90,303,233,7
2019-08-06 07:40:43,26,76,13,75,306,3
2019-04-10 22:45:39,99,76,76,167,58,3
2019-02-06 20:34:23,98,58,63,488,353,2
2019-08-06 14:15:06,77,79,67,603,88,2
2019-06-09 04:28:33,59,69,85,766,199,5
2019-09-29 11:11:01,13,90,74,251,39,2
2019-08-23 02:01:37,72,82,76,749,229,2
2019-11-20 17:53:43,58,19,70,653,27,6
2019-09-29 12:49:47,79,66,84,832,138,9
2019-03-16 06:24:01,74,59,21,761,155,2
2019-08-02 15:26:24,37,22,86,177,21,8
2019-01-28 07:44:12,45,60,68,877,184,3
2019-07-18 15:23:57,87,45,49,537,162,9
2019-08-21 06:35:03,74,90,74,831,33,7
2019-07-03 10:54:52,56,45,14,720,54,9
2019-11-30 19:24:24,35,31,72,933,131,0
2019-10-22 20:18:49,68,68,82,389,80,8
2019-04-13 07:55:44,81,90,52,412,253,7
2019-11-17 01:05:44,75,72,89,949,257,0
2019-04-24 21:16:25,47,85,83,163,348,1
2019-09-20 13:13:05,82,53,96,604,255,0
2019-12-31 20:06:47,25,65,32,56,347,5
2019-11-27 20:52:13,98,31,46,299,42,4
2019-04-05 18:57:42,23,90,35,866,169,5
2019-02-10 01:43:30,41,83,49,677,71,0
2019-05-31 01:50:35,22,88,38,131,120,5
2019-11-20 09:30:55,2,22,98,490,15,9
2019-11-24 07:31:59,85,64,94,790,39,5
2019-07-07 10:22:07,70,80,81,396,229,0
2019-06-04 20:28:40,73,74,33,226,229,7
2019-03-01 13:32:46,61,60,51,804,280,5
2019-10-10 17:32:47,41,67,71,423,256,5
2019-02-22 04:33:46,67,69,65,236,125,3
2019-11-19 07:29:59,12,35,84,651,248,0
2019-10-03 22:07:10,95,82,78,569,342,0
2019-12-05 03:36:52,82,48,33,470,207,8
2019-08-12 17:39:50,9,80,72,564,254,9
2019-04-08 18:54:22,41,44,45,48,157,2
2019-04-30 05:32:28,73,75,44,445,180,5
2019-04-28 05:39:38,1,27,34,800,267,4
2019-02-28 21:52:45,70,79,84,828,285,8
2019-08-19 14:31:56,92,62,67,702,223,6
2019-12-26 00:11:58,15,85,86,727,46,8
2019-12-15 01:34:09,63,84,31,740,79,2
2019-07-13 22:36:55,66,67,79,271,23,6
2019-11-03 22:43:22,55,76,94,322,0,6
2019-04-06 08:04:02,10,78,72,724,167,2
2019-11-06 22:11:50,26,58,20,148,301,4
2019-11-01 13:10:25,10,69,19,412,304,9
2019-02-09 10:27:18,17,93,97,829,178,6
2019-05-15 07:50:24,35,66,57,714,221,2
2019-10-04 12:12:19,57,50,83,13,347,9
2019-09-28 18:01:56,1,55,19,979,301,1
2019-10-22 06:22:12,53,76,97,303,102,1
2019-07-18 11:25:00,76,55,47,403,151,1
2019-09-08 15:04:44,36,70,72,908,47,7
2019-02-12 10:15:49,41,34,33,622,57,8
2019-05-14 13:45:16,81,31,57,327,127,1
2019-10-09 17:26:55,23,96,88,348,62,9
2019-06-29 12:13:19,6,32,81,564,285,1
2019-03-27 21:29:58,34,95,73,688,321,1
2019-01-29 05:52:51,34,49,53,260,193,8
2019-02-23 17:41:44,19,29,86,746,10,9
2019-06-08 20:51:59,16,92,98,830,314,4
2019-12-21 03:17:29,41,83,32,911,184,7
2019-01-24 18:54:14,34,74,81,971,194,1
2019-02-06 06:05:38,94,15,46,382,134,8
2019-02-09 17:39:47,48,90,49,405,57,2
2019-03-11 10:44:17,2,3,66,691,75,3
2019-01-30 17:01:06,30,63,72,81,288,6
2019-08-26 10:46:41,28,72,33,77,163,5
2019-05-24 18:25:14,5,21,12,593,339,8
2019-02-03 22:18:08,85,80,56,759,116,9
2019-05-07 14:16:44,94,92,64,144,34,0
2019-03-18 12:48:40,79,97,16,857,188,3
2019-01-10 15:56:23,28,83,42,253,219,5
2019-11-01 13:44:01,44,77,10,695,5,8
2019-03-06 19:16:28,99,29,52,945,191,7
2019-11-25 22:16:45,9,53,66,670,73,4
2019-04-04 12:23:16,57,30,27,49,74,4
2019-04-22 05:22:17,28,75,59,750,57,8
2019-07-22 14:22:09,43,36,97,128,114,2
2019-12-20 04:20:34,86,11,89,360,111,1
2019-09-12 16:41:29,28,8,73,816,45,8
2019-03-23 00:09:23,0,93,41,937,354,4
2019-06-01 18:23:51,89,78,90,678,149,6
2019-10-30 02:34:39,62,71,45,918,108,6
2019-05-21 05:09:14,33,45,64,936,168,7
2019-06-09 08:27:14,54,51,16,715,98,7
2019-12-14 05:10:03,36,96,20,326,83,1
2019-12-15 09:42:56,59,83,50,74,293,8
2019-11-20 18:50:54,81,73,85,139,30,7
2019-04-30 00:18:29,70,95,33,517,24,4
